ID,Instrument,EntryTime,Type,EntryPrice,ExitTime,ExitPrice,Result,PnL,Commission,NetPnL,MAE,MFE,Setup,Attempt,RiskReward
19,MES 03-26,2025-12-12 05:55:00,Long,6954.75378071834,2025-12-12 07:40:00,6951.5,SL_Long_01,-65.08,7.28,-72.36,-65.08,144.92,Asia Low,1,-1.00
20,MES 03-26,2025-12-12 07:47:00,Long,6953.26036668951,2025-12-12 07:49:00,6951,SL_Long_02,-67.81,10.92,-78.73,-67.81,7.19,Asia Low,2,-1.00
21,MES 03-26,2025-12-12 08:01:00,Long,6951.25008716876,2025-12-12 08:04:00,6949.5,SL_Long_03,-70.00,14.56,-84.56,-70.00,20.00,Asia Low,3,-1.00
22,MES 03-26,2025-12-12 08:23:00,Long,6954.26589085072,2025-12-12 09:13:00,6962.5,TP1_Long_04,82.34,3.64,78.70,-22.74,127.26,Asia Low,4,1.04
22.2,MES 03-26,2025-12-12 08:23:00,Long,6954.26589085072,2025-12-12 10:31:00,6954.26589085072,SL_Long_04,0.00,1.82,-1.82,-22.74,127.26,Asia Low,4,0.00
23,MES 03-26,2025-12-12 10:54:00,Long,6949.2522049452,2025-12-12 11:01:00,6945.25,SL_Long_05,-80.04,7.28,-87.32,-80.04,99.96,Asia Low,5,-1.00
24,MES 03-26,2025-12-12 11:35:00,Long,6913.75069784117,2025-12-12 11:59:00,6906.25,SL_Long_06,-75.01,3.64,-78.65,-75.01,157.49,Asia Low,6,-1.00
25,MES 03-26,2025-12-12 12:32:00,Long,6877.51333159339,2025-12-12 12:38:00,6869.75,SL_Long_01,-77.63,3.64,-81.27,-77.63,19.87,Asia Low,1,-1.00
26,MES 03-26,2025-12-12 12:44:00,Long,6869.75,2025-12-12 18:00:00,6893.25,Exit on session close,235.00,3.64,231.36,-2.50,470.00,Asia Low,2,4.48
1,MES 03-26,2025-12-02 05:24:00,Short,6893.24987205732,2025-12-02 05:26:00,6894.75,SL_Short_01,-45.00,10.92,-55.92,-45.00,7.50,Asia High,1,-1.00
2,MES 03-26,2025-12-02 05:49:00,Short,6892.96848903967,2025-12-02 06:10:00,6897,SL_Short_02,-40.32,3.64,-43.96,-40.32,2.18,Asia High,2,-1.00
3,MES 03-26,2025-12-02 06:14:00,Short,6895.99944320713,2025-12-02 06:30:00,6897.5,SL_Short_03,-30.01,7.28,-37.29,-30.01,59.99,Asia High,3,-1.00
4,MES 03-26,2025-12-02 07:07:00,Short,6904.75,2025-12-02 07:30:00,6906.75,SL_Short_04,-30.00,5.46,-35.46,-30.00,15.00,Asia High,4,-1.00
5,MES 03-26,2025-12-02 07:40:00,Short,6905.7449433657,2025-12-02 10:02:00,6909,SL_Short_05,-32.55,3.64,-36.19,-32.55,87.45,Asia High,5,-1.00
6,MES 03-26,2025-12-02 10:11:00,Short,6908.74948304384,2025-12-02 10:37:00,6911.25,SL_Short_06,-37.51,5.46,-42.97,-37.51,119.99,Asia High,6,-1.00
7,MES 03-26,2025-12-02 11:13:00,Short,6913,2025-12-02 11:29:00,6905.5,TP1_Short_07,75.00,3.64,71.36,-63.75,116.25,USA High,7,1.00
7.2,MES 03-26,2025-12-02 11:13:00,Short,6913,2025-12-02 11:30:00,6899.5,TP2_Short_07,67.50,1.82,65.68,-63.75,116.25,USA High,7,0.90
